Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2013,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",19.0,NBA,C,60.0,10.0,1243.0,8.8,14.5,0.61,0.0,0.1,0.5,8.8,14.5,0.61,2.5,6.8,0.37,7.2,12.2,19.4,1.3,2.5,4.0,2.4,6.1,20.2,114.0,99.0
2014,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",20.0,NBA,C,81.0,81.0,2619.0,9.2,14.8,0.62,0.0,0.0,0.0,9.2,14.8,0.62,2.6,6.3,0.42,8.5,12.2,20.7,0.7,2.0,2.5,2.1,5.3,21.1,121.0,104.0
2015,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",21.0,NBA,C,82.0,82.0,2502.0,10.2,19.9,0.51,0.0,0.0,0.0,10.2,19.8,0.52,2.9,7.5,0.39,9.0,13.8,22.8,1.1,1.5,3.2,2.5,5.9,23.4,107.0,100.0
2016,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",22.0,NBA,C,81.0,81.0,2666.0,10.5,20.1,0.52,0.0,0.1,0.33,10.4,20.0,0.52,3.9,11.1,0.36,7.5,15.2,22.7,1.3,2.3,2.1,2.9,4.6,24.9,103.0,98.0
2017,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",23.0,NBA,C,81.0,81.0,2409.0,10.1,19.1,0.53,0.0,0.1,0.29,10.1,19.0,0.53,2.9,7.4,0.39,7.2,16.1,23.4,1.9,2.6,1.9,3.2,5.0,23.2,104.0,99.0
2018,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",24.0,NBA,C,78.0,78.0,2625.0,8.9,16.7,0.53,0.0,0.2,0.0,8.9,16.5,0.54,4.5,7.5,0.6,7.6,16.1,23.7,4.5,2.2,2.4,3.8,4.8,22.3,113.0,99.0
2019,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",25.0,NBA,C,79.0,79.0,2647.0,10.4,19.6,0.53,0.1,0.7,0.13,10.4,18.9,0.55,4.5,7.7,0.59,7.9,15.1,22.9,2.1,2.5,2.6,3.3,5.1,25.5,113.0,100.0
2020,31,790,TOT,Total After Trade,Andre Drummond,"August 10, 1993",26.0,NBA,C,57.0,56.0,1879.0,10.9,20.5,0.53,0.1,0.9,0.14,10.8,19.6,0.55,4.4,7.7,0.57,6.5,16.1,22.6,4.0,2.8,2.4,5.3,5.3,26.4,104.0,103.0
2020,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",26.0,NBA,C,49.0,48.0,1654.0,10.7,20.2,0.53,0.0,0.6,0.05,10.7,19.6,0.55,4.4,7.6,0.58,6.7,16.3,23.0,4.1,2.9,2.4,5.2,5.2,25.9,104.0,102.0
2020,6,790,CLE,Cleveland Cavaliers,Andre Drummond,"August 10, 1993",26.0,NBA,C,8.0,8.0,225.0,12.5,22.7,0.55,0.9,3.0,0.29,11.7,19.7,0.59,4.3,8.4,0.51,5.2,14.1,19.2,3.0,2.6,2.4,6.3,5.4,30.3,100.0,107.0
2021,6,790,CLE,Cleveland Cavaliers,Andre Drummond,"August 10, 1993",27.0,NBA,C,25.0,25.0,722.0,12.3,25.9,0.47,0.0,0.5,0.0,12.3,25.3,0.48,5.2,8.8,0.6,6.9,16.1,23.0,4.4,2.7,2.0,5.5,4.7,29.8,98.0,105.0
